transaction_id,account_id,transaction_type_cd,transaction_date,transaction_ts,amount,running_balance,merchant_name,merchant_category,channel_code,reference_num,status_code,created_ts
25130,467,PUR,2025-06-19,2025-06-19 19:08:20,-80.56,1032.37,Edwards Group,ENTERTAINMENT,WIRE,REF00025129,P,2026-06-29 19:55:26.116757
25146,467,PUR,2025-06-28,2025-06-28 04:50:07,-206.34,826.03,Marquez-Johnson,GROCERY,ACH,REF00025145,P,2026-06-29 19:55:26.116757
25127,467,DEP,2025-07-01,2025-07-01 22:48:07,65.03,891.06,,,POS,REF00025126,P,2026-06-29 19:55:26.116757
25084,467,WDR,2025-07-01,2025-07-01 23:49:32,-10376.94,-9485.88,George LLC,RESTAURANT,POS,REF00025083,P,2026-06-29 19:55:26.116757
25093,467,WDR,2025-07-03,2025-07-03 00:16:02,-182.28,-9668.16,Marquez-Johnson,ENTERTAINMENT,INTL,REF00025092,P,2026-06-29 19:55:26.116757
25089,467,PUR,2025-07-04,2025-07-04 14:02:45,-126.5,-9794.66,"Irwin, Nelson and Tucker",RESTAURANT,ATM,REF00025088,P,2026-06-29 19:55:26.116757
25126,467,ODF,2025-07-10,2025-07-10 03:39:42,-38.94,-9833.6,,,ATM,REF00025125,P,2026-06-29 19:55:26.116757
25092,467,PMT,2025-07-19,2025-07-19 15:27:07,42.02,-9791.58,,,ATM,REF00025091,P,2026-06-29 19:55:26.116757
25145,467,ACH,2025-07-19,2025-07-19 18:15:19,-105.22,-9896.8,Smith Group,RESTAURANT,POS,REF00025144,P,2026-06-29 19:55:26.116757
25150,467,WDR,2025-07-22,2025-07-22 14:49:52,-118.93,-10015.73,"Obrien, Williams and Mcgrath",GROCERY,POS,REF00025149,H,2026-06-29 19:55:26.116757
25122,467,PUR,2025-08-07,2025-08-07 02:27:06,-113.98,-10129.71,Foster-Williams,GAS_STATION,WEB,REF00025121,P,2026-06-29 19:55:26.116757
25151,467,PUR,2025-08-12,2025-08-12 01:07:45,-124.64,-10254.35,Prince Inc,RETAIL,WEB,REF00025150,P,2026-06-29 19:55:26.116757
25155,467,PUR,2025-08-15,2025-08-15 22:55:20,-57.01,-10311.36,Graham Ltd,GAS_STATION,ATM,REF00025154,P,2026-06-29 19:55:26.116757
25123,467,PUR,2025-08-26,2025-08-26 07:25:35,-73.63,-10384.99,Moyer-Sanchez,RESTAURANT,WEB,REF00025122,P,2026-06-29 19:55:26.116757
25109,467,ATM,2025-08-26,2025-08-26 10:58:39,-112.57,-10497.56,Harris-Jensen,GROCERY,POS,REF00025108,P,2026-06-29 19:55:26.116757
25113,467,DEP,2025-09-02,2025-09-02 01:18:09,254.41,-10243.15,,,MOB,REF00025112,P,2026-06-29 19:55:26.116757
25112,467,PUR,2025-09-02,2025-09-02 19:00:24,-76.41,-10319.56,Graham Ltd,GAS_STATION,POS,REF00025111,P,2026-06-29 19:55:26.116757
25116,467,PUR,2025-09-07,2025-09-07 22:24:02,-64.35,-10383.91,Wright PLC,GROCERY,MOB,REF00025115,P,2026-06-29 19:55:26.116757
25141,467,DEP,2025-09-15,2025-09-15 05:34:52,86.07,-10297.84,,,WEB,REF00025140,P,2026-06-29 19:55:26.116757
25149,467,ACH,2025-09-16,2025-09-16 05:49:33,-55.41,-10353.25,"Griffin, Coleman and Kim",RETAIL,ATM,REF00025148,P,2026-06-29 19:55:26.116757
25160,467,ACH,2025-09-18,2025-09-18 07:06:42,-78.17,-10431.42,Young and Sons,RETAIL,ATM,REF00025159,P,2026-06-29 19:55:26.116757
25119,467,XFR,2025-09-22,2025-09-22 02:29:34,60.56,-10370.86,,,INTL,REF00025118,P,2026-06-29 19:55:26.116757
25121,467,DEP,2025-09-26,2025-09-26 23:59:48,104.19,-10266.67,,,POS,REF00025120,P,2026-06-29 19:55:26.116757
25097,467,WDR,2025-10-10,2025-10-10 19:33:21,-80.26,-10346.93,Marquez-Johnson,GROCERY,WEB,REF00025096,P,2026-06-29 19:55:26.116757
25132,467,ATM,2025-10-20,2025-10-20 20:03:49,-40.94,-10387.87,"Vega, Jackson and Powell",TRAVEL,WEB,REF00025131,P,2026-06-29 19:55:26.116757
25137,467,DEP,2025-10-22,2025-10-22 14:08:39,243.46,-10144.41,,,WIRE,REF00025136,P,2026-06-29 19:55:26.116757
25106,467,ATM,2025-10-28,2025-10-28 13:45:18,-124.07,-10268.48,Gray Group,RETAIL,INTL,REF00025105,P,2026-06-29 19:55:26.116757
25129,467,DEP,2025-11-10,2025-11-10 01:30:34,205.86,-10062.62,,,ATM,REF00025128,P,2026-06-29 19:55:26.116757
25096,467,ODF,2025-11-12,2025-11-12 05:57:13,-32.57,-10095.19,,,MOB,REF00025095,P,2026-06-29 19:55:26.116757
25090,467,DEP,2025-11-18,2025-11-18 08:28:47,7188.47,-2906.72,,,ATM,REF00025089,P,2026-06-29 19:55:26.116757
25111,467,WDR,2025-11-22,2025-11-22 03:26:02,-114.39,-3021.11,Solis PLC,GROCERY,ATM,REF00025110,P,2026-06-29 19:55:26.116757
25120,467,PUR,2025-11-25,2025-11-25 21:39:07,-140.69,-3161.8,Davis Group,UTILITIES,MOB,REF00025119,H,2026-06-29 19:55:26.116757
25101,467,ATM,2025-11-27,2025-11-27 21:17:55,-60.01,-3221.81,Jackson-Hodge,INSURANCE,WEB,REF00025100,P,2026-06-29 19:55:26.116757
25103,467,PUR,2025-11-28,2025-11-28 13:37:53,-133.03,-3354.84,Eaton-Wiggins,GROCERY,ATM,REF00025102,H,2026-06-29 19:55:26.116757
25139,467,DEP,2025-11-30,2025-11-30 16:48:47,87.86,-3266.98,,,ACH,REF00025138,P,2026-06-29 19:55:26.116757
25148,467,ACH,2025-12-02,2025-12-02 21:36:20,-7304.65,-10571.63,Jackson-Hodge,PAWN_SHOP,POS,REF00025147,P,2026-06-29 19:55:26.116757
25140,467,WDR,2025-12-03,2025-12-03 22:51:41,-139.87,-10711.5,"Vega, Jackson and Powell",RETAIL,WEB,REF00025139,P,2026-06-29 19:55:26.116757
25135,467,PMT,2025-12-07,2025-12-07 21:48:48,6518.41,-4193.09,,,WEB,REF00025134,P,2026-06-29 19:55:26.116757
25133,467,PUR,2025-12-12,2025-12-12 08:14:19,-50.73,-4243.82,Hodges Inc,GROCERY,ATM,REF00025132,H,2026-06-29 19:55:26.116757
25158,467,DEP,2025-12-27,2025-12-27 04:04:42,150.04,-4093.78,,,POS,REF00025157,P,2026-06-29 19:55:26.116757
25156,467,WDR,2026-01-09,2026-01-09 09:36:20,-124.67,-4218.45,"Watson, West and Cook",INSURANCE,ATM,REF00025155,P,2026-06-29 19:55:26.116757
25114,467,ATM,2026-01-15,2026-01-15 01:39:33,-128.31,-4346.76,"Hodges, Cummings and Hernandez",TRAVEL,MOB,REF00025113,P,2026-06-29 19:55:26.116757
25108,467,DEP,2026-01-16,2026-01-16 10:28:23,31.81,-4314.95,,,POS,REF00025107,P,2026-06-29 19:55:26.116757
25152,467,XFR,2026-02-09,2026-02-09 02:40:36,150.48,-4164.47,,,POS,REF00025151,P,2026-06-29 19:55:26.116757
25161,467,DEP,2026-02-12,2026-02-12 23:30:07,114.14,-4050.33,,,WEB,REF00025160,P,2026-06-29 19:55:26.116757
25086,467,ACH,2026-02-16,2026-02-16 07:43:34,-119.04,-4169.37,Thomas Ltd,RETAIL,POS,REF00025085,P,2026-06-29 19:55:26.116757
25124,467,DEP,2026-02-16,2026-02-16 12:13:21,226.29,-3943.08,,,INTL,REF00025123,P,2026-06-29 19:55:26.116757
25128,467,DEP,2026-02-17,2026-02-17 23:49:50,246.36,-3696.72,,,ATM,REF00025127,P,2026-06-29 19:55:26.116757
25143,467,WDR,2026-02-26,2026-02-26 23:56:51,-112.75,-3809.47,Moyer-Sanchez,UTILITIES,MOB,REF00025142,P,2026-06-29 19:55:26.116757
25142,467,INT,2026-02-27,2026-02-27 11:43:16,202.0,-3607.47,,,POS,REF00025141,P,2026-06-29 19:55:26.116757
25157,467,FEE,2026-03-17,2026-03-17 00:54:37,-40.08,-3647.55,,,WEB,REF00025156,P,2026-06-29 19:55:26.116757
25125,467,PUR,2026-03-19,2026-03-19 18:33:51,-303.7,-3951.25,"Monroe, Sullivan and King",HEALTHCARE,INTL,REF00025124,P,2026-06-29 19:55:26.116757
25115,467,WDR,2026-03-23,2026-03-23 00:25:09,-39.43,-3990.68,Mcclain and Sons,GROCERY,WIRE,REF00025114,P,2026-06-29 19:55:26.116757
25110,467,ATM,2026-03-24,2026-03-24 21:16:13,-148.26,-4138.94,"Pena, Mueller and Mckay",INSURANCE,MOB,REF00025109,P,2026-06-29 19:55:26.116757
25098,467,ATM,2026-04-04,2026-04-04 03:15:31,-111.77,-4250.71,"Marquez, Jones and Garcia",RETAIL,WEB,REF00025097,P,2026-06-29 19:55:26.116757
25104,467,FEE,2026-04-04,2026-04-04 15:22:30,-14.1,-4264.81,,,ACH,REF00025103,P,2026-06-29 19:55:26.116757
25105,467,WDR,2026-04-10,2026-04-10 19:48:51,-163.59,-4428.4,Simmons PLC,GAS_STATION,POS,REF00025104,P,2026-06-29 19:55:26.116757
25117,467,ATM,2026-04-14,2026-04-14 19:37:55,-204.6,-4633.0,Parks PLC,GROCERY,WEB,REF00025116,P,2026-06-29 19:55:26.116757
25153,467,DEP,2026-05-03,2026-05-03 21:34:11,245.51,-4387.49,,,POS,REF00025152,P,2026-06-29 19:55:26.116757
25159,467,PUR,2026-05-04,2026-05-04 08:28:51,-31.56,-4419.05,"Harding, Gomez and Jacobs",EDUCATION,MOB,REF00025158,P,2026-06-29 19:55:26.116757
25134,467,DEP,2026-05-17,2026-05-17 05:30:59,103.61,-4315.44,,,WEB,REF00025133,P,2026-06-29 19:55:26.116757
25099,467,DEP,2026-05-18,2026-05-18 17:54:17,168.12,-4147.32,,,ACH,REF00025098,H,2026-06-29 19:55:26.116757
25088,467,PUR,2026-05-20,2026-05-20 05:44:58,-41.26,-4188.58,"Snyder, Miller and Stevens",GAMBLING,POS,REF00025087,P,2026-06-29 19:55:26.116757
25087,467,WDR,2026-05-23,2026-05-23 00:39:22,-140.98,-4329.56,Macias Group,RETAIL,ATM,REF00025086,P,2026-06-29 19:55:26.116757
25147,467,PUR,2026-05-24,2026-05-24 02:34:27,-108.3,-4437.86,Brewer Inc,GAS_STATION,POS,REF00025146,P,2026-06-29 19:55:26.116757
25107,467,DEP,2026-05-27,2026-05-27 07:08:37,123.02,-4314.84,,,POS,REF00025106,P,2026-06-29 19:55:26.116757
25085,467,PMT,2026-05-28,2026-05-28 22:12:04,193.48,-4121.36,,,WIRE,REF00025084,P,2026-06-29 19:55:26.116757
25136,467,DEP,2026-06-10,2026-06-10 03:31:05,125.33,-3996.03,,,POS,REF00025135,P,2026-06-29 19:55:26.116757
25091,467,ACH,2026-06-12,2026-06-12 16:11:19,-76.83,-4072.86,Perez-Richardson,GAS_STATION,POS,REF00025090,P,2026-06-29 19:55:26.116757
25083,467,PUR,2026-06-20,2026-06-20 02:44:03,-74.13,-4146.99,"Watson, West and Cook",GAS_STATION,POS,REF00025082,P,2026-06-29 19:55:26.116757
25095,467,ACH,2026-06-20,2026-06-20 11:55:03,-241.09,-4388.08,Thomas Ltd,INSURANCE,INTL,REF00025094,P,2026-06-29 19:55:26.116757
25163,467,DEP,2026-06-22,2026-06-22 10:55:43,116.42,-4271.66,,,WIRE,REF00025162,P,2026-06-29 19:55:26.116757
25154,467,DEP,2026-06-26,2026-06-26 14:13:41,153.75,-4117.91,,,WEB,REF00025153,P,2026-06-29 19:55:26.116757
25193,468,ODF,2025-05-13,2025-05-13 09:50:58,-44.77,5808.55,,,INTL,REF00025192,P,2026-06-29 19:55:26.116757
25206,468,ACH,2025-05-20,2025-05-20 22:11:43,-59.18,5749.37,Wright-Roberts,GAS_STATION,POS,REF00025205,P,2026-06-29 19:55:26.116757
25209,468,ACH,2025-05-25,2025-05-25 00:29:49,-37.17,5712.2,Guerrero-Gonzales,RESTAURANT,ACH,REF00025208,P,2026-06-29 19:55:26.116757
25187,468,XFR,2025-05-25,2025-05-25 06:33:14,93.39,5805.59,,,WEB,REF00025186,P,2026-06-29 19:55:26.116757
25215,468,DEP,2025-05-27,2025-05-27 06:23:56,30.75,5836.34,,,ATM,REF00025214,P,2026-06-29 19:55:26.116757
25226,468,PMT,2025-05-28,2025-05-28 01:00:37,161.06,5997.4,,,ATM,REF00025225,P,2026-06-29 19:55:26.116757
25189,468,PUR,2025-05-30,2025-05-30 07:26:14,-64.49,5932.91,Marquez-Johnson,HEALTHCARE,WEB,REF00025188,P,2026-06-29 19:55:26.116757
25188,468,PMT,2025-06-05,2025-06-05 12:49:36,239.17,6172.08,,,ATM,REF00025187,P,2026-06-29 19:55:26.116757
25172,468,FEE,2025-06-06,2025-06-06 06:35:23,-29.23,6142.85,,,POS,REF00025171,P,2026-06-29 19:55:26.116757
25207,468,PMT,2025-07-11,2025-07-11 14:43:24,58.49,6201.34,,,MOB,REF00025206,P,2026-06-29 19:55:26.116757
25184,468,PMT,2025-07-13,2025-07-13 09:49:08,19.29,6220.63,,,ACH,REF00025183,P,2026-06-29 19:55:26.116757
25211,468,PMT,2025-07-15,2025-07-15 19:38:22,154.74,6375.37,,,ACH,REF00025210,P,2026-06-29 19:55:26.116757
25168,468,PMT,2025-07-27,2025-07-27 15:59:55,100.87,6476.24,,,MOB,REF00025167,P,2026-06-29 19:55:26.116757
25227,468,DEP,2025-08-01,2025-08-01 16:01:24,80.42,6556.66,,,WEB,REF00025226,H,2026-06-29 19:55:26.116757
25214,468,DEP,2025-08-09,2025-08-09 19:45:13,202.44,6759.1,,,ATM,REF00025213,P,2026-06-29 19:55:26.116757
25176,468,XFR,2025-08-25,2025-08-25 10:27:58,26.57,6785.67,,,POS,REF00025175,P,2026-06-29 19:55:26.116757
25180,468,PUR,2025-08-31,2025-08-31 17:48:13,-86.89,6698.78,Thomas Ltd,GROCERY,INTL,REF00025179,P,2026-06-29 19:55:26.116757
25200,468,WDR,2025-09-01,2025-09-01 14:31:03,-81.03,6617.75,"Stevens, Howell and Mitchell",HEALTHCARE,WEB,REF00025199,P,2026-06-29 19:55:26.116757
25223,468,WDR,2025-09-04,2025-09-04 03:43:14,-140.4,6477.35,Eaton-Wiggins,PAWN_SHOP,POS,REF00025222,P,2026-06-29 19:55:26.116757
25192,468,PUR,2025-09-06,2025-09-06 00:38:22,-90.81,6386.54,Stephenson Group,RESTAURANT,WEB,REF00025191,P,2026-06-29 19:55:26.116757
25219,468,DEP,2025-09-18,2025-09-18 00:51:59,110.79,6497.33,,,ACH,REF00025218,R,2026-06-29 19:55:26.116757
25165,468,PMT,2025-09-27,2025-09-27 18:21:46,157.91,6655.24,,,POS,REF00025164,P,2026-06-29 19:55:26.116757
25179,468,DEP,2025-09-30,2025-09-30 09:17:39,52.27,6707.51,,,MOB,REF00025178,P,2026-06-29 19:55:26.116757
25173,468,INT,2025-10-02,2025-10-02 13:42:53,54.34,6761.85,,,POS,REF00025172,P,2026-06-29 19:55:26.116757
25164,468,PMT,2025-10-08,2025-10-08 08:22:13,16.04,6777.89,,,MOB,REF00025163,P,2026-06-29 19:55:26.116757
25204,468,WDR,2025-10-14,2025-10-14 14:11:16,-26.79,6751.1,Smith Group,GAS_STATION,POS,REF00025203,P,2026-06-29 19:55:26.116757
25216,468,FEE,2025-10-15,2025-10-15 06:47:49,-42.21,6708.89,,,POS,REF00025215,P,2026-06-29 19:55:26.116757
25203,468,PMT,2025-10-22,2025-10-22 11:09:25,140.08,6848.97,,,WEB,REF00025202,P,2026-06-29 19:55:26.116757
25169,468,PMT,2025-10-24,2025-10-24 02:17:03,318.97,7167.94,,,ATM,REF00025168,P,2026-06-29 19:55:26.116757
25224,468,PUR,2025-10-28,2025-10-28 20:28:23,-106.03,7061.91,Reeves and Sons,RESTAURANT,POS,REF00025223,P,2026-06-29 19:55:26.116757
25183,468,PUR,2025-11-01,2025-11-01 15:15:06,-164.16,6897.75,"Vega, Jackson and Powell",ENTERTAINMENT,POS,REF00025182,P,2026-06-29 19:55:26.116757
25212,468,PMT,2025-11-01,2025-11-01 17:26:24,83.5,6981.25,,,MOB,REF00025211,P,2026-06-29 19:55:26.116757
25171,468,DEP,2025-11-10,2025-11-10 20:58:48,104.64,7085.89,,,INTL,REF00025170,P,2026-06-29 19:55:26.116757
25225,468,PUR,2025-12-03,2025-12-03 00:07:21,-69.5,7016.39,"Stevens, Howell and Mitchell",TRAVEL,POS,REF00025224,P,2026-06-29 19:55:26.116757
25177,468,ATM,2025-12-04,2025-12-04 13:46:43,-202.58,6813.81,"Marquez, Jones and Garcia",EDUCATION,ATM,REF00025176,H,2026-06-29 19:55:26.116757
25229,468,INT,2025-12-07,2025-12-07 16:30:03,37.49,6851.3,,,WEB,REF00025228,P,2026-06-29 19:55:26.116757
25208,468,INT,2025-12-23,2025-12-23 11:59:50,102.33,6953.63,,,WEB,REF00025207,P,2026-06-29 19:55:26.116757
25190,468,PMT,2025-12-25,2025-12-25 04:35:56,73.37,7027.0,,,WEB,REF00025189,P,2026-06-29 19:55:26.116757
25218,468,PUR,2025-12-26,2025-12-26 18:10:32,-65.44,6961.56,Massey-Obrien,INSURANCE,ATM,REF00025217,P,2026-06-29 19:55:26.116757
25202,468,WDR,2025-12-27,2025-12-27 14:42:10,-65.57,6895.99,Randall-Hernandez,RETAIL,INTL,REF00025201,P,2026-06-29 19:55:26.116757
25198,468,WDR,2026-01-07,2026-01-07 05:22:08,-34.24,6861.75,Foley-Miranda,TRAVEL,MOB,REF00025197,P,2026-06-29 19:55:26.116757
25175,468,WDR,2026-01-12,2026-01-12 08:07:01,-190.23,6671.52,"Nelson, Johnson and Robinson",HEALTHCARE,ATM,REF00025174,P,2026-06-29 19:55:26.116757
25186,468,NSF,2026-01-17,2026-01-17 03:35:32,-12.4,6659.12,,,MOB,REF00025185,P,2026-06-29 19:55:26.116757
25197,468,DEP,2026-01-21,2026-01-21 18:23:03,130.19,6789.31,,,POS,REF00025196,P,2026-06-29 19:55:26.116757
25220,468,ATM,2026-02-13,2026-02-13 12:35:07,-42.57,6746.74,"Silva, Farmer and Jackson",ENTERTAINMENT,POS,REF00025219,P,2026-06-29 19:55:26.116757
25210,468,FEE,2026-02-14,2026-02-14 02:00:05,-17.46,6729.28,,,WEB,REF00025209,P,2026-06-29 19:55:26.116757
25167,468,PMT,2026-02-19,2026-02-19 19:46:44,208.59,6937.87,,,WEB,REF00025166,P,2026-06-29 19:55:26.116757
25166,468,ACH,2026-03-05,2026-03-05 07:45:34,-66.48,6871.39,Harris-Jensen,GAS_STATION,MOB,REF00025165,P,2026-06-29 19:55:26.116757
25205,468,ACH,2026-03-07,2026-03-07 22:52:12,-32.08,6839.31,Hodges Inc,RESTAURANT,ATM,REF00025204,P,2026-06-29 19:55:26.116757
25199,468,ODF,2026-03-08,2026-03-08 04:10:57,-21.38,6817.93,,,INTL,REF00025198,P,2026-06-29 19:55:26.116757
25213,468,XFR,2026-03-09,2026-03-09 02:04:36,378.07,7196.0,,,POS,REF00025212,P,2026-06-29 19:55:26.116757
25185,468,DEP,2026-03-12,2026-03-12 20:07:10,112.05,7308.05,,,MOB,REF00025184,P,2026-06-29 19:55:26.116757
25221,468,FEE,2026-03-13,2026-03-13 21:18:53,-26.15,7281.9,,,WEB,REF00025220,P,2026-06-29 19:55:26.116757
25178,468,ODF,2026-03-23,2026-03-23 15:19:06,-25.67,7256.23,,,ACH,REF00025177,P,2026-06-29 19:55:26.116757
25195,468,PMT,2026-03-27,2026-03-27 03:53:35,350.17,7606.4,,,WEB,REF00025194,P,2026-06-29 19:55:26.116757
25201,468,ACH,2026-04-12,2026-04-12 14:27:57,-75.6,7530.8,,,POS,REF00025200,P,2026-06-29 19:55:26.116757
25182,468,WDR,2026-04-18,2026-04-18 19:30:43,-71.12,7459.68,Gallagher-Johnson,PAWN_SHOP,ATM,REF00025181,P,2026-06-29 19:55:26.116757
25191,468,PUR,2026-05-04,2026-05-04 22:51:23,-168.7,7290.98,"Moon, Davis and Dominguez",EDUCATION,ATM,REF00025190,P,2026-06-29 19:55:26.116757
25174,468,WDR,2026-05-10,2026-05-10 10:45:39,-83.79,7207.19,"Snyder, Miller and Stevens",GROCERY,ATM,REF00025173,P,2026-06-29 19:55:26.116757
25228,468,PMT,2026-05-15,2026-05-15 19:39:09,53.29,7260.48,,,POS,REF00025227,P,2026-06-29 19:55:26.116757
25196,468,PMT,2026-05-20,2026-05-20 00:46:45,32.46,7292.94,,,POS,REF00025195,P,2026-06-29 19:55:26.116757
25222,468,NSF,2026-06-05,2026-06-05 20:58:34,-27.86,7265.08,,,WEB,REF00025221,P,2026-06-29 19:55:26.116757
25170,468,PUR,2026-06-08,2026-06-08 03:37:30,-56.27,7208.81,Gray Group,INSURANCE,ATM,REF00025169,P,2026-06-29 19:55:26.116757
25194,468,ODF,2026-06-11,2026-06-11 01:42:05,-41.09,7167.72,,,WIRE,REF00025193,P,2026-06-29 19:55:26.116757
25181,468,DEP,2026-06-14,2026-06-14 22:15:46,78.17,7245.89,,,WEB,REF00025180,P,2026-06-29 19:55:26.116757
25217,468,PUR,2026-06-27,2026-06-27 16:11:58,-145.01,7100.88,Wilson-Strong,RETAIL,ATM,REF00025216,P,2026-06-29 19:55:26.116757
25265,469,WDR,2025-05-13,2025-05-13 22:52:58,-134.38,6820.46,Smith-Romero,RESTAURANT,WEB,REF00025264,P,2026-06-29 19:55:26.116757
25237,469,PUR,2025-05-17,2025-05-17 01:26:49,-13.38,6807.08,Edwards Group,GROCERY,WIRE,REF00025236,P,2026-06-29 19:55:26.116757
25261,469,PMT,2025-06-02,2025-06-02 02:51:08,110.65,6917.73,,,WIRE,REF00025260,P,2026-06-29 19:55:26.116757
25247,469,PMT,2025-06-02,2025-06-02 23:14:39,135.33,7053.06,,,ACH,REF00025246,P,2026-06-29 19:55:26.116757
25270,469,DEP,2025-06-11,2025-06-11 16:46:44,43.51,7096.57,,,POS,REF00025269,P,2026-06-29 19:55:26.116757
25254,469,PMT,2025-06-17,2025-06-17 15:24:17,226.83,7323.4,,,WEB,REF00025253,R,2026-06-29 19:55:26.116757
25235,469,PUR,2025-06-19,2025-06-19 04:22:10,-215.28,7108.12,"Monroe, Sullivan and King",TRAVEL,WIRE,REF00025234,P,2026-06-29 19:55:26.116757
25242,469,PUR,2025-06-23,2025-06-23 09:24:39,-49.54,7058.58,"Jones, Wiggins and Oliver",GAS_STATION,ATM,REF00025241,R,2026-06-29 19:55:26.116757
25239,469,PMT,2025-06-25,2025-06-25 02:32:41,39.18,7097.76,,,POS,REF00025238,P,2026-06-29 19:55:26.116757
25264,469,WDR,2025-06-26,2025-06-26 10:14:05,-24.65,7073.11,"Stevens, Howell and Mitchell",GAS_STATION,POS,REF00025263,P,2026-06-29 19:55:26.116757
25238,469,WDR,2025-06-27,2025-06-27 08:21:36,-63.34,7009.77,Werner LLC,TRAVEL,ACH,REF00025237,P,2026-06-29 19:55:26.116757
25262,469,PUR,2025-08-14,2025-08-14 15:43:46,-97.22,6912.55,Prince Inc,UTILITIES,MOB,REF00025261,P,2026-06-29 19:55:26.116757
25248,469,ATM,2025-08-22,2025-08-22 21:35:19,-23.51,6889.04,"Taylor, Leon and Sanders",WIRE_TRANSFER_INTL,MOB,REF00025247,P,2026-06-29 19:55:26.116757
25257,469,PMT,2025-08-31,2025-08-31 13:31:44,219.21,7108.25,,,ACH,REF00025256,H,2026-06-29 19:55:26.116757
25255,469,PMT,2025-09-14,2025-09-14 13:49:10,32.33,7140.58,,,WEB,REF00025254,P,2026-06-29 19:55:26.116757
25253,469,ATM,2025-09-19,2025-09-19 19:56:13,-98.63,7041.95,Macias Group,UTILITIES,ATM,REF00025252,H,2026-06-29 19:55:26.116757
25250,469,PMT,2025-09-27,2025-09-27 13:39:28,105.53,7147.48,,,WEB,REF00025249,P,2026-06-29 19:55:26.116757
25246,469,PUR,2025-10-01,2025-10-01 10:33:58,-37.29,7110.19,Ramirez-Moon,RETAIL,MOB,REF00025245,P,2026-06-29 19:55:26.116757
25263,469,PMT,2025-10-15,2025-10-15 05:30:24,158.6,7268.79,,,POS,REF00025262,P,2026-06-29 19:55:26.116757
25256,469,FEE,2025-10-21,2025-10-21 05:44:18,-34.78,7234.01,,,POS,REF00025255,P,2026-06-29 19:55:26.116757
25243,469,PUR,2025-10-26,2025-10-26 09:21:34,-184.23,7049.78,King-Ross,HEALTHCARE,MOB,REF00025242,P,2026-06-29 19:55:26.116757
25232,469,PUR,2025-10-28,2025-10-28 00:46:53,-162.67,6887.11,Mooney-Clark,UTILITIES,MOB,REF00025231,P,2026-06-29 19:55:26.116757
25266,469,PMT,2025-10-31,2025-10-31 07:12:47,42.94,6930.05,,,WEB,REF00025265,P,2026-06-29 19:55:26.116757
25244,469,FEE,2025-11-12,2025-11-12 10:40:32,-39.51,6890.54,,,WEB,REF00025243,P,2026-06-29 19:55:26.116757
25245,469,WDR,2025-11-24,2025-11-24 18:35:28,-198.92,6691.62,Sanchez Group,INSURANCE,ATM,REF00025244,P,2026-06-29 19:55:26.116757
25233,469,ATM,2025-11-28,2025-11-28 22:10:39,-259.79,6431.83,Reeves and Sons,RESTAURANT,POS,REF00025232,P,2026-06-29 19:55:26.116757
25258,469,PMT,2026-01-03,2026-01-03 19:14:34,33.92,6465.75,,,POS,REF00025257,P,2026-06-29 19:55:26.116757
25252,469,PMT,2026-01-14,2026-01-14 19:40:55,44.92,6510.67,,,ACH,REF00025251,P,2026-06-29 19:55:26.116757
25236,469,ACH,2026-02-27,2026-02-27 10:42:28,-124.69,6385.98,,,WEB,REF00025235,P,2026-06-29 19:55:26.116757
25240,469,PMT,2026-03-13,2026-03-13 09:48:37,211.57,6597.55,,,ACH,REF00025239,P,2026-06-29 19:55:26.116757
25234,469,PUR,2026-03-16,2026-03-16 12:19:39,-120.66,6476.89,Hudson-Butler,GAS_STATION,ACH,REF00025233,P,2026-06-29 19:55:26.116757
25268,469,WDR,2026-03-20,2026-03-20 08:02:41,-11756.05,-5279.16,Randall-Hernandez,HEALTHCARE,POS,REF00025267,P,2026-06-29 19:55:26.116757
25231,469,DEP,2026-03-31,2026-03-31 22:57:27,105.63,-5173.53,,,ATM,REF00025230,P,2026-06-29 19:55:26.116757
25267,469,DEP,2026-04-08,2026-04-08 04:07:20,113.81,-5059.72,,,ATM,REF00025266,P,2026-06-29 19:55:26.116757
25230,469,DEP,2026-04-13,2026-04-13 12:42:18,104.16,-4955.56,,,ATM,REF00025229,H,2026-06-29 19:55:26.116757
25269,469,PUR,2026-04-16,2026-04-16 14:45:09,-167.65,-5123.21,Griffin-Hall,HEALTHCARE,ATM,REF00025268,P,2026-06-29 19:55:26.116757
25260,469,ACH,2026-05-07,2026-05-07 01:38:28,-47.28,-5170.49,,,ATM,REF00025259,P,2026-06-29 19:55:26.116757
25251,469,PMT,2026-06-03,2026-06-03 23:46:25,288.56,-4881.93,,,MOB,REF00025250,P,2026-06-29 19:55:26.116757
25241,469,PUR,2026-06-07,2026-06-07 13:08:58,-370.5,-5252.43,Smith Group,UTILITIES,MOB,REF00025240,P,2026-06-29 19:55:26.116757
25259,469,PMT,2026-06-22,2026-06-22 14:38:41,145.43,-5107.0,,,ACH,REF00025258,P,2026-06-29 19:55:26.116757
25249,469,PMT,2026-06-24,2026-06-24 00:31:44,150.4,-4956.6,,,ATM,REF00025248,P,2026-06-29 19:55:26.116757
25310,470,ATM,2025-05-11,2025-05-11 09:41:50,-183.95,7296.5,,,POS,REF00025309,P,2026-06-29 19:55:26.116757
25319,470,WDR,2025-05-11,2025-05-11 13:07:00,-163.26,7133.24,Ortiz Group,TRAVEL,POS,REF00025318,P,2026-06-29 19:55:26.116757
