account_id,customer_id,account_type,account_status,open_date,close_date,current_balance,available_balance,credit_limit,interest_rate,branch_id,created_ts,updated_ts
1174,470,CHECKING,O,2017-08-01,,27530.9,24777.81,,0.173,72,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1175,470,SAVINGS,O,2019-06-25,,65271.62,58744.46,,0.2225,306,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1176,471,SAVINGS,O,2019-02-13,,1815.14,1633.63,,0.2037,114,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1177,471,CREDIT,O,2014-11-29,,4284.08,715.92,5000.0,0.0364,117,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1178,471,LOAN,O,2022-12-06,,19138.27,0.0,,0.0532,41,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1179,472,CHECKING,O,2021-04-23,,60465.39,54418.85,,0.0116,56,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1180,472,LOAN,O,2016-10-02,,2934.77,0.0,,0.1652,304,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1181,472,CREDIT,O,2023-02-24,,938.16,1061.84,2000.0,0.2271,23,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1182,472,SAVINGS,F,2017-02-20,,4832.91,4349.62,,0.1672,387,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1183,473,CHECKING,O,2020-11-11,,73567.89,66211.1,,0.0521,462,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1184,474,SAVINGS,O,2023-11-05,,27798.46,25018.61,,0.0236,434,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1185,474,CREDIT,O,2025-04-18,,9487.92,512.08,10000.0,0.0876,83,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1186,475,CHECKING,O,2022-07-01,,65476.71,58929.04,,0.191,271,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1187,475,LOAN,C,2020-07-15,2025-07-27,13802.89,0.0,,0.0487,145,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1188,476,CHECKING,O,2024-07-05,,7444.2,6699.78,,0.0543,259,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1189,476,CREDIT,O,2024-12-08,,5496.95,9503.05,15000.0,0.1477,226,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1190,477,SAVINGS,O,2016-08-25,,66696.74,60027.07,,0.2452,218,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1191,478,SAVINGS,O,2015-08-27,,8584.06,7725.65,,0.2461,64,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1192,478,LOAN,O,2016-01-06,,28488.2,0.0,,0.1304,254,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1193,479,CREDIT,O,2017-07-28,,656.23,1343.77,2000.0,0.0298,146,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1194,479,LOAN,O,2024-02-15,,27959.8,0.0,,0.1842,352,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1195,479,CHECKING,O,2023-08-01,,78082.41,70274.17,,0.1115,284,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1196,480,CREDIT,O,2016-09-02,,14086.23,913.77,15000.0,0.0925,7,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1197,480,SAVINGS,O,2022-08-04,,79897.23,71907.51,,0.1234,54,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1198,480,CHECKING,O,2018-06-29,,31407.77,28266.99,,0.1311,347,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1199,480,LOAN,C,2015-07-22,2019-06-10,6015.35,0.0,,0.0367,206,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1200,481,SAVINGS,O,2023-05-12,,4709.19,4238.27,,0.2437,174,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1201,482,LOAN,C,2018-02-24,2024-09-21,14739.31,0.0,,0.1067,256,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1202,482,CHECKING,O,2018-06-10,,21920.73,19728.66,,0.1786,298,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1203,483,LOAN,O,2017-08-06,,40333.94,0.0,,0.2375,249,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1204,483,SAVINGS,O,2017-12-30,,40668.87,36601.98,,0.0377,233,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1205,483,CREDIT,O,2024-08-20,,244.38,1755.62,2000.0,0.1228,119,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1206,484,CHECKING,O,2020-02-06,,58892.77,53003.49,,0.2077,256,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1207,484,LOAN,O,2024-10-25,,41008.34,0.0,,0.2429,196,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1208,485,SAVINGS,O,2021-06-12,,60693.8,54624.42,,0.1655,267,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1209,485,LOAN,O,2025-09-29,,46286.75,0.0,,0.1983,104,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1210,485,CHECKING,O,2015-05-05,,23131.82,20818.64,,0.1249,259,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1211,486,CREDIT,O,2025-02-02,,1981.42,18.58,2000.0,0.2201,61,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1212,486,LOAN,O,2020-06-15,,23634.16,0.0,,0.0793,193,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1213,486,CHECKING,O,2024-10-30,,35125.77,31613.19,,0.01,91,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1214,487,SAVINGS,O,2019-01-15,,10326.3,9293.67,,0.1791,250,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1215,487,LOAN,O,2018-01-17,,46076.66,0.0,,0.1426,252,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1216,487,CREDIT,F,2015-02-19,,17134.35,7865.65,25000.0,0.1434,244,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1217,488,CHECKING,O,2024-09-02,,20702.97,18632.67,,0.1481,194,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1218,488,SAVINGS,O,2016-02-16,,49163.64,44247.28,,0.0888,146,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1219,489,CHECKING,F,2016-11-16,,9819.94,8837.95,,0.0922,415,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1220,489,LOAN,O,2019-05-15,,44781.37,0.0,,0.0077,457,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1221,489,CREDIT,O,2021-04-11,,3805.73,6194.27,10000.0,0.1076,183,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1222,490,CREDIT,O,2025-04-18,,3240.41,1759.59,5000.0,0.1485,467,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1223,490,CHECKING,O,2019-12-11,,54883.3,49394.97,,0.2173,59,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1224,490,LOAN,O,2018-04-06,,20918.06,0.0,,0.0059,167,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1225,490,SAVINGS,O,2023-01-08,,2508.9,2258.01,,0.1647,217,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1226,491,CREDIT,O,2023-10-10,,3777.38,6222.62,10000.0,0.0981,294,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1227,491,CHECKING,O,2020-04-20,,7366.92,6630.23,,0.1226,354,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1228,491,SAVINGS,F,2022-01-04,,53846.46,48461.81,,0.0846,258,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1229,491,LOAN,O,2016-08-06,,48875.97,0.0,,0.1671,86,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1230,492,CREDIT,O,2022-01-19,,9531.66,5468.34,15000.0,0.2435,39,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1231,492,SAVINGS,O,2014-07-19,,67150.63,60435.57,,0.1344,148,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1232,492,CHECKING,O,2017-10-01,,20844.99,18760.49,,0.075,294,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1233,493,SAVINGS,O,2023-07-25,,47145.1,42430.59,,0.069,291,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1234,493,CREDIT,O,2016-07-01,,11881.71,13118.29,25000.0,0.0532,408,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1235,493,CHECKING,O,2023-08-08,,5671.26,5104.13,,0.206,259,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1236,493,LOAN,O,2020-04-29,,48443.48,0.0,,0.1088,277,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1237,494,SAVINGS,O,2023-08-04,,19726.82,17754.14,,0.1293,344,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1238,494,LOAN,O,2015-07-17,,46043.09,0.0,,0.046,10,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1239,494,CREDIT,O,2021-10-24,,21567.75,3432.25,25000.0,0.1446,110,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1240,495,CREDIT,O,2022-01-15,,5016.2,19983.8,25000.0,0.1161,124,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1241,495,LOAN,O,2019-04-19,,9877.89,0.0,,0.1716,154,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1242,495,SAVINGS,O,2025-12-30,,67451.82,60706.64,,0.1031,441,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1243,495,CHECKING,O,2019-01-22,,66332.26,59699.03,,0.017,105,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1244,496,CREDIT,O,2014-12-10,,5903.25,19096.75,25000.0,0.0604,77,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1245,496,SAVINGS,O,2016-11-13,,14949.24,13454.32,,0.0621,424,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1246,496,CHECKING,O,2018-12-09,,24498.52,22048.67,,0.1218,224,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1247,496,LOAN,O,2014-08-29,,25899.13,0.0,,0.2264,104,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1248,497,CREDIT,O,2018-05-01,,516.79,1483.21,2000.0,0.201,338,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1249,497,CHECKING,O,2024-06-03,,43831.84,39448.66,,0.1614,22,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1250,498,CHECKING,O,2016-10-05,,47928.78,43135.9,,0.2168,462,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1251,498,LOAN,O,2022-07-22,,57350.22,0.0,,0.2242,344,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1252,498,CREDIT,O,2021-12-16,,793.79,1206.21,2000.0,0.21,432,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1253,498,SAVINGS,O,2017-06-16,,10815.09,9733.58,,0.0289,377,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1254,499,CREDIT,O,2022-10-03,,13268.47,1731.53,15000.0,0.0603,63,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1255,500,CREDIT,F,2018-08-05,,4677.5,322.5,5000.0,0.0553,55,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1256,500,LOAN,O,2016-01-11,,11334.1,0.0,,0.2424,226,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
1257,500,SAVINGS,C,2019-01-23,2023-06-08,32374.23,29136.81,,0.2158,29,2026-06-29 19:55:26.116757,2026-06-29 19:55:26.116757
